Country Name,Indicator Name,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Montenegro,Agricultural land (% of land area),35.676307305828196,35.71412071829515,35.86202647126872,35.95832467940969,36.03382189138767,36.1271796881718,36.16045761944053,36.23395498573568,36.28505116707489,36.22354576543172,36.2131956874185,36.3081521670793,36.40901968733921,36.409959073898676,36.351380988110144,36.405042428678414,36.511671995484576,36.6092387234141,36.66138601976212,36.731250519004405,36.79733564327313,36.845718422079294,36.83447451904405,36.977187023731275,37.045419916859025,37.08319639845374,37.17568044784141,37.263316862784144,37.23240737522467,37.165182638259914,36.83101538157575,37.44191663206799,37.55590754731225,37.502919021877474,37.46899779813439,37.472429675901196,37.52734041115019,37.55992149488933,37.61465490280237,37.63671917439608,37.584749701439215,37.54883561294117,37.48454476730588,37.27033668539216,37.198613834729414,38.28996283,38.21561338,38.14126394,38.21561338,38.0669145,38.14126394,38.14126394,16.58959108,17.12416357,17.20446097,19.01115242,19.05576208,19.0929368,19.10780669,19.17843866,19.00074349,,
Mongolia,Agricultural land (% of land area),90.91345343,90.91345343,90.91345343,90.91216097,90.91345343,90.91345343,90.91345343,90.91345343,90.89342032,90.91409965,90.91345343,90.91345343,90.91345343,90.91345343,90.91345343,81.13536038,81.40871531,81.37123402,80.59317414,80.51174927,80.46780568,80.47168306,80.7631324,80.52467385,80.51174927,80.47556043,80.70691046,80.92985952,81.1224358,81.20256821,81.50888082,79.86745882,76.9813995,76.55811942,76.55811942,76.55811942,83.29311946,83.44886069,84.19202419,84.31351527,84.09347425,84.08603033,73.50127018,73.43635319,73.29166784,73.66312253,73.63275255,73.52139124,73.36925476,73.33884676,73.32647759,73.24948515,73.22527304,73.001629,72.99021728,72.92367713,72.86357138,72.8416348,72.80328629,72.35894359,72.3150522,,
Northern Mariana Islands,Agricultural land (% of land area),35.676307305828196,35.71412071829515,35.86202647126872,35.95832467940969,36.03382189138767,36.1271796881718,36.16045761944053,36.23395498573568,36.28505116707489,36.22354576543172,36.2131956874185,36.3081521670793,36.40901968733921,36.409959073898676,36.351380988110144,36.405042428678414,36.511671995484576,36.6092387234141,36.66138601976212,36.731250519004405,36.79733564327313,36.845718422079294,36.83447451904405,36.977187023731275,37.045419916859025,37.08319639845374,37.17568044784141,37.263316862784144,37.23240737522467,37.165182638259914,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,6.52173913,6.52173913,6.52173913,6.52173913,6.52173913,6.52173913,6.52173913,6.52173913,6.52173913,3.695652174,3.695652174,3.695652174,3.695652174,3.695652174,3.695652174,3.695652174,3.695652174,3.695652174,3.695652174,3.695652174,1.173913043,1.173913043,1.173913043,1.173913043,,
Mozambique,Agricultural land (% of land area),43.52730232,43.54129047,43.55400697,43.56418017,43.57689667,43.58452656,43.61758946,43.74475444,43.87700603,43.98509626,43.98509626,44.00925761,44.0753834,44.0753834,44.1008164,44.1008164,44.1008164,44.1008164,44.1008164,44.1008164,44.16439889,44.26613088,44.26613088,44.39329586,44.45687835,44.52046085,44.64762583,44.71120832,44.77479081,44.83837331,45.11686462,45.39535593,45.67384725,45.95233856,46.23082988,46.50932119,46.78781251,47.06630382,47.34479514,47.62328645,47.90506625,48.18684605,48.46862586,48.75040566,49.03218546,49.31396526,49.59574506,49.87752486,50.15930466,50.44108446,50.7035886,50.96609273,51.22859686,51.49110099,51.75360513,52.1499911,52.43190315,52.66389277,52.66389277,52.66389277,52.66389277,,
Mauritania,Agricultural land (% of land area),38.3448142,38.3448142,38.34578442,38.34578442,38.34578442,38.34578442,38.34578442,38.34578442,38.35548656,38.35548656,38.31667799,38.31667799,38.3040652,38.27495877,38.27107791,38.27398855,38.27495877,38.27107791,38.27398855,38.28854177,38.30794606,38.32735034,38.34675463,38.35742699,38.37683128,38.39623557,38.41563986,38.43504414,38.45444843,38.47482294,38.48452508,38.49616765,38.50781023,38.52721451,38.52721451,38.52721451,38.52721451,38.52721451,38.52721451,38.52721451,38.52721451,38.52721451,38.52721451,38.52721451,38.52721451,38.52721451,38.52721451,38.52721451,38.52721451,38.52721451,38.52721451,38.52721451,38.52721451,38.52721451,38.52721451,38.52721451,38.52721451,38.52721451,38.52721451,38.52721451,38.52721451,,
Mauritius,Agricultural land (% of land area),48.76847291,49.26108374,49.26108374,49.26108374,49.75369458,48.76847291,51.72413793,54.67980296,54.67980296,55.17241379,55.17241379,55.66502463,55.66502463,55.66502463,55.66502463,56.15763547,56.15763547,56.15763547,56.15763547,56.15763547,56.15763547,56.15763547,56.15763547,56.15763547,56.15763547,56.15763547,56.15763547,55.66502463,55.17241379,54.67980296,54.18719212,53.69458128,52.70935961,51.72413793,51.23152709,50.73891626,50.24630542,50.24630542,49.26108374,49.75369458,50.24630542,49.26108374,48.76847291,48.27586207,47.29064039,46.30541872,45.32019704,44.82758621,44.82758621,44.82758621,44.56685028,43.56534802,43.0645969,43.0645969,43.0645969,43.0645969,43.0645969,43.0645969,43.0645969,43.0645969,43.0645969,,
Malawi,Agricultural land (% of land area),33.941451,35.00212134,35.53245651,36.06279168,38.21595248,38.74628765,38.23716589,39.31904964,39.84938481,39.31904964,40.91005515,41.44039033,41.9707255,42.00254561,41.47221044,41.49342384,41.52524395,42.08739924,42.10861264,40.62367416,41.68434451,42.74501485,41.79041154,42.32074671,42.47984726,43.54051761,43.59355112,43.64658464,44.17691981,44.7390751,45.82095885,45.29062367,45.29062367,43.16928299,45.39669071,46.45736105,46.98769622,48.57870174,49.63937208,50.16970725,51.2303776,51.2303776,52.82138311,52.82138311,54.9427238,56.05642766,56.05642766,57.64743318,58.17776835,58.17776835,58.17776835,58.17776835,58.81417056,59.93848112,60.52184981,61.1158252,61.69919389,62.29316928,62.87653797,63.47051336,64.17055579,,
Malaysia,Agricultural land (% of land area),9.388951453,9.590473292,9.970689393,10.1598539,10.64477249,10.67761376,10.87103942,11.26251712,11.4318673,11.82471466,12.04924669,12.4182925,12.6644042,12.84879014,13.25259473,13.51276822,13.91185512,14.39659108,14.72868665,14.96575864,15.35471009,15.54646173,15.84367676,15.87618323,16.48379242,17.40952671,18.48546644,19.43022371,20.45868209,20.56490641,20.68026176,20.71678588,20.97519403,21.27803987,21.20225232,21.1873383,21.18003348,21.13742201,21.14472683,21.11915995,21.14442246,21.41987521,21.65953432,21.70658956,21.71483792,21.53462182,21.63201948,21.76350632,21.97534622,22.49064069,22.92071222,23.8295541,24.52990412,24.62030132,26.08421854,26.08735352,26.08735352,26.08735352,26.08735352,26.08735352,26.08735352,,
North America,Agricultural land (% of land area),28.10281538,27.93281994,27.81634843,27.70633775,27.55725863,27.54550665,27.52465102,27.54412179,27.51747293,27.45225772,27.38395277,27.33026884,27.27106755,27.21506633,27.21655601,27.21810032,27.20701098,27.06670446,27.04601436,27.02532425,27.00491001,27.1791483,27.17484476,27.17054122,27.16623767,27.161873,26.92325305,26.93020493,26.93715681,26.94410868,26.95129485,26.86372072,26.72308316,26.61952228,26.56060237,26.34531491,26.26818219,26.25311979,26.21576725,26.24105478,26.27228682,26.21176237,26.20146314,26.19118046,26.18090329,26.11951611,26.08546852,25.96659516,25.8268452,25.68709524,25.54710788,25.443092,25.47715284,25.51121113,25.54531911,25.57904615,25.59910647,25.60029898,25.58917993,25.55768885,25.80269648,,
Namibia,Agricultural land (% of land area),46.93607356,46.93607356,46.93607356,46.94093211,46.94093211,46.94093211,46.94457603,46.94457603,46.94457603,46.94700531,46.94943459,46.94943459,46.94943459,46.94943459,46.94943459,46.95186386,46.95186386,46.9530785,46.9530785,46.95429314,46.95429314,46.95429314,46.96036634,46.96036634,46.96036634,46.96036634,46.96036634,46.96036634,46.96036634,46.96036634,46.96036634,46.96036634,47.00652261,47.06725455,47.15227927,47.15227927,47.15227927,47.15227927,47.15227927,47.15227927,47.15227927,47.15227927,47.15227927,47.15227927,47.15227927,47.15227927,47.1377036,47.1377036,47.1377036,47.13891824,47.13891824,47.13891824,47.13891824,47.13891824,47.14013288,47.14013288,47.14134752,47.14134752,47.14134752,47.14134752,47.14256216,,
New Caledonia,Agricultural land (% of land area),14.27789934,14.27789934,14.27789934,14.33260394,14.33260394,14.33260394,14.33260394,14.38730853,14.38730853,14.38730853,14.38730853,14.44201313,14.44201313,14.44201313,14.44201313,14.49671772,14.49671772,14.49671772,14.49671772,14.49671772,14.49671772,14.87964989,15.31728665,15.8643326,15.20787746,14.60612691,14.00437637,13.45733042,12.91028446,12.69146608,12.5273523,12.58205689,12.58205689,12.63676149,12.74617068,12.85557987,13.01969365,13.12910284,13.29321663,13.40262582,13.56673961,13.6761488,13.32603939,12.94310722,12.58752735,12.28665208,11.93107221,11.52078775,11.24726477,10.8643326,10.41028446,10.06750547,10.05087527,10.05087527,10.06728665,10.06728665,10.06728665,10.06728665,10.06728665,10.06728665,10.06728665,,
Niger,Agricultural land (% of land area),24.86776664,24.86776664,24.86776664,24.86776664,24.86776664,24.86776664,24.86776664,25.40222626,25.4014368,24.63093076,24.65461435,24.61277335,24.32620194,23.50990763,23.50990763,23.50990763,23.50990763,23.50990763,23.65043025,24.25199337,23.90463409,23.96779032,24.48093471,24.29936054,24.29936054,24.694087,24.48251362,24.70987606,24.79276861,26.08905029,26.92429147,27.63085182,27.63085182,27.63085182,28.42030473,28.42030473,28.42030473,28.42030473,29.20975764,29.20975764,29.99921055,29.99921055,30.32446515,30.37183232,33.91884424,33.93779111,34.56382727,34.56382727,34.56382727,34.72171785,35.1164443,35.35328018,36.0637878,36.0637878,36.07405068,36.62666772,36.7845583,36.7845583,36.7845583,36.7845583,36.7845583,,
Nigeria,Agricultural land (% of land area),59.48373354,59.64513543,59.8076353,59.96903719,60.13043908,60.18314174,59.90535481,60.06785467,60.33905377,60.55535426,60.71785412,60.87925601,61.0406579,61.20315777,61.36455966,61.52596155,61.3942049,61.51278588,61.85096127,62.08043743,62.19901841,62.31869737,62.43727835,62.77435576,63.11362913,63.34200731,63.43313899,63.64285165,63.79327382,64.46633069,65.25796853,66.53271408,66.92908199,67.98423312,70.35695071,70.53372421,70.70939974,71.59985507,71.7634529,71.92595277,72.10053032,72.25534438,72.41894221,72.57924613,72.74723586,72.90204991,73.06564775,73.23034356,73.39174545,73.55753923,73.72113706,73.88583287,74.0494307,74.21522448,74.37333245,74.54242015,74.70492001,74.87290974,75.03760554,75.20339932,75.3691931,,
Nicaragua,Agricultural land (% of land area),28.50257603,28.50257603,28.81834801,28.98454379,29.23383746,29.74904437,29.74904437,29.74904437,29.79059332,29.79059332,29.9567891,29.99833804,30.08143593,30.16453382,30.16453382,30.16453382,30.99551271,31.03706166,31.0786106,31.12015955,31.80156224,31.81818182,31.82649161,32.26691042,32.03423633,32.05085591,32.31676915,32.74056839,33.1809872,33.44690045,33.73774306,34.2363304,34.81801562,35.06730929,37.834469,38.67375769,39.95346518,40.82599302,41.69852086,42.7206249,43.00315772,43.20259265,43.35216885,43.41864717,43.62639189,43.27738075,43.00315772,42.6458368,42.28851587,41.9644341,42.13810869,42.15555925,42.15555925,42.15555925,42.15555925,42.15555925,42.22203756,42.24696693,42.24696693,42.30513545,42.30513545,,
Netherlands,Agricultural land (% of land area),68.03613744,67.75177725,67.44372038,66.87796209,66.56694313,66.59063981,66.40106635,66.19372038,65.7049763,65.20438389,63.28199052,62.84656398,62.44075829,62.1771327,61.82168246,61.60841232,61.19075829,60.73163507,60.33175355,60.3436019,60.14514218,60.05331754,59.50236967,59.68305687,59.82819905,59.77488152,59.66528436,59.6978673,59.41646919,59.77488152,58.33827014,58.16943128,58.26125592,57.77251185,58.19609005,57.77843602,58.15462085,56.74763033,58.43009479,58.0450237,56.95201422,57.46741706,56.68542654,57.742891,57.39632701,56.86018957,56.70616114,57.14751185,56.8455381,55.50844945,55.11269276,54.61743772,54.84119917,54.58889878,54.82625483,53.90555391,54.02435402,54.14315414,53.95901396,53.88921889,53.81645382,,
Norway,Agricultural land (% of land area),2.830984219,2.822770531,2.814556844,2.789915782,2.768012616,2.751585242,2.737895763,2.721468388,2.699565222,2.611952558,2.548980955,2.491485144,2.47505777,2.466844082,2.458630395,2.453154603,2.461368291,2.464106187,2.611952558,2.562670434,2.562670434,2.579097809,2.587311496,2.611952558,2.620166245,2.653020994,2.65575889,2.672186265,2.713254701,2.672186265,2.76527472,2.74610945,2.773488408,2.820032636,3.085608525,3.099298004,2.841935802,2.866576864,2.841935802,2.852887385,2.866576864,2.863838968,2.847411593,2.847411593,2.83646001,2.833722115,2.825508427,2.805795578,2.776938156,2.754049348,2.735157867,2.718182913,2.703590045,2.702652366,2.700041376,2.693886082,2.698027788,2.701337686,2.695892017,2.70656766,2.704038213,,
Nepal,Agricultural land (% of land area),24.84615385,24.84615385,24.91608392,24.84615385,24.84615385,24.84615385,24.94405594,24.94405594,24.94405594,25.88811189,25.88811189,26.72727273,27.64335664,27.93006993,28.03496503,28.14685315,28.25174825,28.35664336,28.46153846,28.56643357,28.69230769,28.71748252,28.74265734,28.76783217,28.78601399,28.8951049,28.91328671,28.93846154,28.95664336,28.98181818,29.0,29.07832168,29.15664336,29.23496503,29.31328671,29.39160839,29.46993007,29.54825175,29.62657343,29.64143704,29.71049878,29.58493198,29.48726892,29.42448552,29.3128706,29.19427973,29.06173701,28.96407394,28.88036275,28.78269969,28.78688525,28.74782002,28.74782002,28.74782002,28.74782002,28.74782002,28.74782002,28.74782002,28.74782002,28.74782002,28.74782002,,
Nauru,Agricultural land (% of land area),15.0,15.0,15.0,15.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,,
New Zealand,Agricultural land (% of land area),49.99050549,50.3133189,50.4652311,50.57156963,50.32851012,50.25635183,50.3095211,50.3133189,49.71706354,49.70567012,49.69807451,51.2164369,51.20067601,51.18491512,52.95469219,54.51179218,54.21822187,55.06019521,54.85169572,55.41377084,57.67916144,55.52390718,55.41566974,54.96562987,54.66180548,54.64661426,54.2098667,53.89085109,53.55094755,52.85405036,52.25241464,51.65490828,51.05592078,50.45684516,49.85782842,49.25878812,48.65998899,48.06121948,47.46247731,46.86381983,46.26516767,45.66634195,45.03437013,45.15589989,44.47989062,43.20003038,43.62538453,43.19623258,43.63677794,43.32535794,43.18483916,42.5711139,42.17842087,42.21639892,40.68208575,40.30990088,40.42383502,39.86935551,39.28829137,38.56291064,38.64266454,,
OECD members,Agricultural land (% of land area),39.51762474,39.51630172,39.55551944,39.56913654,39.62530985,39.63740265,39.68997735,40.36672994,40.29715749,39.69993153,39.82326716,39.81868619,39.73101513,39.75994096,39.73808162,39.77910054,39.50929666,39.58593605,39.49701913,39.54274987,39.53509893,39.42459234,39.25122377,39.34560917,39.35340544,38.83258019,38.81746084,38.83494289,38.72809898,38.63757072,38.55490984,38.57472241,38.35348021,38.53687086,38.25792871,38.2028483,38.05139198,38.11050556,37.7921755,37.79948072,37.69010806,37.35845162,37.07661367,35.84475937,36.26197573,36.14241918,35.74866087,35.34382661,35.05751053,34.66261231,35.05280235,34.71727507,34.30397151,34.32357207,33.56371699,33.37280795,34.11918908,33.71932558,33.82313491,33.58749317,33.92086978,,
Oman,Agricultural land (% of land area),3.344103393,3.344103393,3.344103393,3.34733441,3.34733441,3.34733441,3.353796446,3.360258481,3.360258481,3.366720517,3.366720517,3.373182553,3.37641357,3.379644588,3.382875606,3.386106624,3.389337641,3.395799677,3.395799677,3.395799677,3.395799677,3.395799677,3.408723748,3.421647819,3.428109855,3.447495961,3.457189015,3.466882068,3.479806139,3.489499192,3.489499192,3.499192246,3.46365105,3.46365105,3.460420032,3.460420032,3.457189015,3.460420032,3.460420032,3.789983845,3.791922456,4.114378029,4.436187399,4.756058158,4.733441034,4.726978998,4.733441034,4.708239095,4.699192246,4.663004847,4.642326333,4.600323102,4.586429725,4.587399031,4.633279483,4.639741519,4.691179321,4.716930533,4.72180937,4.713828756,4.737382876,,
Other small states,Agricultural land (% of land area),38.49457042,38.50414996,38.51070438,38.52330903,38.53540951,38.54801416,38.56918998,38.55557696,38.53339276,38.46684017,38.43961412,38.45272296,38.46542845,38.41692573,38.28951787,38.3256176,38.31513053,38.33086114,38.3082736,38.27550149,38.29435805,38.31407174,38.31961779,38.33222244,38.34170114,38.34593631,38.37074227,38.36872553,38.34654133,38.3567259,38.34666335,38.20759758,38.27683527,38.35452808,38.36463615,38.39866837,38.40540824,38.39134451,38.40600957,38.46089492,38.37856912,38.31100892,38.35415681,38.38710838,38.45846379,38.44603822,38.44014836,38.50763728,38.56846562,38.55094957,38.58644626,38.56808303,38.39610312,38.48575335,38.41136755,38.4854221,38.52149435,38.52975197,38.525831,38.52461432,38.52217428,,
